id,src,sym,lbl,spid,extid,prefid
TF569CB86140983AF1,lambert,nuclear receptor subfamily 1 group D member 1,NR1D1,1,ENSG00000126368,TF1C4AB3CB11AD712B
TF004CBBA55C82F857,lambert,EAR1,NR1D1,1,ENSG00000126368,TF1C4AB3CB11AD712B
TF8F74A6EAA7FF07E8,lambert,REVERBA,NR1D1,1,ENSG00000126368,TF1C4AB3CB11AD712B
TFFEB4DD4B1D7679CA,lambert,REVERBalpha,NR1D1,1,ENSG00000126368,TF1C4AB3CB11AD712B
TFD534D752916E2167,lambert,THRA1,NR1D1,1,ENSG00000126368,TF1C4AB3CB11AD712B
TF3A35C5C69C9F0D3F,lambert,THRAL,NR1D1,1,ENSG00000126368,TF1C4AB3CB11AD712B
TF0426E88F67449FAC,lambert,ear-1,NR1D1,1,ENSG00000126368,TF1C4AB3CB11AD712B
TF32A1DCD6BE059D00,lambert,hRev,NR1D1,1,ENSG00000126368,TF1C4AB3CB11AD712B
TFCF2589BDFF971F48,lambert,NR1D2,NR1D2,1,ENSG00000174738,TFCF2589BDFF971F48
TF2D8FC4BD85BE44A4,lambert,nuclear receptor subfamily 1 group D member 2,NR1D2,1,ENSG00000174738,TFCF2589BDFF971F48
TFC70B4EB14A7BE5EB,lambert,BD73,NR1D2,1,ENSG00000174738,TFCF2589BDFF971F48
TF8EB65FEBFB0991EE,lambert,EAR-1R,NR1D2,1,ENSG00000174738,TFCF2589BDFF971F48
TFEEC9B3EB2DB5861C,lambert,REVERBB,NR1D2,1,ENSG00000174738,TFCF2589BDFF971F48
TF72343BE92D77D6EE,lambert,REVERBbeta,NR1D2,1,ENSG00000174738,TFCF2589BDFF971F48
TF67165B8675B590D7,lambert,RVR,NR1D2,1,ENSG00000174738,TFCF2589BDFF971F48
TF5355B7CA8027CBE9,lambert,NR1H2,NR1H2,1,ENSG00000131408,TF5355B7CA8027CBE9
TF3A8F68161820D2E5,lambert,nuclear receptor subfamily 1 group H member 2,NR1H2,1,ENSG00000131408,TF5355B7CA8027CBE9
TFA94859FB8DBD6EF3,lambert,LXR-b,NR1H2,1,ENSG00000131408,TF5355B7CA8027CBE9
TFC8070ED9409AA141,lambert,LXRB,NR1H2,1,ENSG00000131408,TF5355B7CA8027CBE9
TFE43F8B7CA9178E68,lambert,NER,NR1H2,1,ENSG00000131408,TF5355B7CA8027CBE9
TFDD605A97D87C83C0,lambert,NER-I,NR1H2,1,ENSG00000131408,TF5355B7CA8027CBE9
TF83C7DE11F4C1D275,lambert,RIP15,NR1H2,1,ENSG00000131408,TF5355B7CA8027CBE9
TFBAF14918FE3DACCA,lambert,UNR,NR1H2,1,ENSG00000131408,TF5355B7CA8027CBE9
TF06077EC62A988497,lambert,NR1H3,NR1H3,1,ENSG00000025434,TF06077EC62A988497
TFDCAD225A9F0612CD,lambert,nuclear receptor subfamily 1 group H member 3,NR1H3,1,ENSG00000025434,TF06077EC62A988497
TFFAAA3EE3BF9C0FA9,lambert,LXR-a,NR1H3,1,ENSG00000025434,TF06077EC62A988497
TF8EB9C68DA6C5007B,lambert,LXRA,NR1H3,1,ENSG00000025434,TF06077EC62A988497
TF0C3D9F443AA11C95,lambert,RLD-1,NR1H3,1,ENSG00000025434,TF06077EC62A988497
TF42119BC791F2E171,lambert,NR1H4,NR1H4,1,ENSG00000012504,TF42119BC791F2E171
TFC66E0AD76247CA33,lambert,nuclear receptor subfamily 1 group H member 4,NR1H4,1,ENSG00000012504,TF42119BC791F2E171
TF83FEBD2084F2B3D3,lambert,BAR,NR1H4,1,ENSG00000012504,TF42119BC791F2E171
TF8D7B912D54E213F8,lambert,FXR,NR1H4,1,ENSG00000012504,TF42119BC791F2E171
TF9642253A38D2EEB4,lambert,HRR-1,NR1H4,1,ENSG00000012504,TF42119BC791F2E171
TFA4D8E7AD02371164,lambert,HRR1,NR1H4,1,ENSG00000012504,TF42119BC791F2E171
TFDB77110186191EAA,lambert,PFIC5,NR1H4,1,ENSG00000012504,TF42119BC791F2E171
TFEE31D5E0C88EBDE8,lambert,RIP14,NR1H4,1,ENSG00000012504,TF42119BC791F2E171
TFF0E99FCA5809AB21,lambert,NR1I2,NR1I2,1,ENSG00000144852,TFF0E99FCA5809AB21
TF95BE80F21F423212,lambert,nuclear receptor subfamily 1 group I member 2,NR1I2,1,ENSG00000144852,TFF0E99FCA5809AB21
TFAAD9662E26272B64,lambert,BXR,NR1I2,1,ENSG00000144852,TFF0E99FCA5809AB21
TF3C7F3B1002E896A8,lambert,ONR1,NR1I2,1,ENSG00000144852,TFF0E99FCA5809AB21
TFA93E1C2185467592,lambert,PAR,NR1I2,1,ENSG00000144852,TFF0E99FCA5809AB21
TF38D89904BD0C6B4C,lambert,PAR1,NR1I2,1,ENSG00000144852,TFF0E99FCA5809AB21
TFCE8F000A4E771C25,lambert,PAR2,NR1I2,1,ENSG00000144852,TFF0E99FCA5809AB21
TF8CBAED0B13511F67,lambert,PARq,NR1I2,1,ENSG00000144852,TFF0E99FCA5809AB21
TF9CABBE9750DA5275,lambert,PRR,NR1I2,1,ENSG00000144852,TFF0E99FCA5809AB21
TF3C23A4158269CA6F,lambert,PXR,NR1I2,1,ENSG00000144852,TFF0E99FCA5809AB21
TF8535C2542C81ADA5,lambert,SAR,NR1I2,1,ENSG00000144852,TFF0E99FCA5809AB21
TF6AB07EB51F4AEE13,lambert,SXR,NR1I2,1,ENSG00000144852,TFF0E99FCA5809AB21
TFD3D06499D6E0DAD9,lambert,NR1I3,NR1I3,1,ENSG00000143257,TFD3D06499D6E0DAD9
TF79552476D9555D67,lambert,nuclear receptor subfamily 1 group I member 3,NR1I3,1,ENSG00000143257,TFD3D06499D6E0DAD9
TFAD7FEF963D217091,lambert,CAR,NR1I3,1,ENSG00000143257,TFD3D06499D6E0DAD9
TFBE1EF49EC5738D1A,lambert,CAR1,NR1I3,1,ENSG00000143257,TFD3D06499D6E0DAD9
TFE5A560617ACE40EE,lambert,MB67,NR1I3,1,ENSG00000143257,TFD3D06499D6E0DAD9
TF69CA423DD60BA14F,lambert,NR2C1,NR2C1,1,ENSG00000120798,TF69CA423DD60BA14F
TFDA7869EEF1B85FB6,lambert,nuclear receptor subfamily 2 group C member 1,NR2C1,1,ENSG00000120798,TF69CA423DD60BA14F
TF88B07CF2C8E6C104,lambert,TR2,NR2C1,1,ENSG00000120798,TF69CA423DD60BA14F
TF89FE2F8C2576ABE8,lambert,NR2C2,NR2C2,1,ENSG00000177463,TF89FE2F8C2576ABE8
TFF2AD26B9107DBD92,lambert,nuclear receptor subfamily 2 group C member 2,NR2C2,1,ENSG00000177463,TF89FE2F8C2576ABE8
TFDA691B388035285D,lambert,TAK1,NR2C2,1,ENSG00000177463,TF89FE2F8C2576ABE8
TF4437CFFE67C2F220,lambert,TR4,NR2C2,1,ENSG00000177463,TF89FE2F8C2576ABE8
TF6B7F580FA41DD787,lambert,NR2E1,NR2E1,1,ENSG00000112333,TF6B7F580FA41DD787
TFF72CCA09329D67B4,lambert,nuclear receptor subfamily 2 group E member 1,NR2E1,1,ENSG00000112333,TF6B7F580FA41DD787
TFDF0D1CEB93B95BAA,lambert,TLL,NR2E1,1,ENSG00000112333,TF6B7F580FA41DD787
TF5915302F2A126FCF,lambert,TLX,NR2E1,1,ENSG00000112333,TF6B7F580FA41DD787
TF89B1840B4CD54BE1,lambert,XTLL,NR2E1,1,ENSG00000112333,TF6B7F580FA41DD787
TFB77B1B04EAC49D2E,lambert,NR2E3,NR2E3,1,ENSG00000278570,TFB77B1B04EAC49D2E
TF0A26FD729C295691,lambert,nuclear receptor subfamily 2 group E member 3,NR2E3,1,ENSG00000278570,TFB77B1B04EAC49D2E
TF525F7B906F84E1B1,lambert,ESCS,NR2E3,1,ENSG00000278570,TFB77B1B04EAC49D2E
TFE6233EB29DB8E3A1,lambert,PNR,NR2E3,1,ENSG00000278570,TFB77B1B04EAC49D2E
TFDAA3709A6235C073,lambert,RNR,NR2E3,1,ENSG00000278570,TFB77B1B04EAC49D2E
TFBCA704E23A1B31AE,lambert,RP37,NR2E3,1,ENSG00000278570,TFB77B1B04EAC49D2E
TF24DBF5F6386B093D,lambert,rd7,NR2E3,1,ENSG00000278570,TFB77B1B04EAC49D2E
TF0C969AE0CF77ACA2,lambert,NR2F1,NR2F1,1,ENSG00000175745,TF0C969AE0CF77ACA2
TF2A199EF99BD8238A,lambert,nuclear receptor subfamily 2 group F member 1,NR2F1,1,ENSG00000175745,TF0C969AE0CF77ACA2
TFDA50B0892BA67064,lambert,BBOAS,NR2F1,1,ENSG00000175745,TF0C969AE0CF77ACA2
TFEBABE180BF1BBC10,lambert,BBSOAS,NR2F1,1,ENSG00000175745,TF0C969AE0CF77ACA2
TF682763858F6FECFD,lambert,COUP-TFI,NR2F1,1,ENSG00000175745,TF0C969AE0CF77ACA2
TF0DE8BDB1166196B2,lambert,COUPTF1,NR2F1,1,ENSG00000175745,TF0C969AE0CF77ACA2
TF2ADE055057DB87F1,lambert,EAR-3,NR2F1,1,ENSG00000175745,TF0C969AE0CF77ACA2
TF6D2839C0C042EE5C,lambert,EAR3,NR2F1,1,ENSG00000175745,TF0C969AE0CF77ACA2
TF7C43A9C11527C2C1,lambert,ERBAL3,NR2F1,1,ENSG00000175745,TF0C969AE0CF77ACA2
TF00A824915D441D72,lambert,SVP44,NR2F1,1,ENSG00000175745,TF0C969AE0CF77ACA2
TFE990FBC60FF6031A,lambert,TCFCOUP1,NR2F1,1,ENSG00000175745,TF0C969AE0CF77ACA2
TFA6BACED27F28BBE6,lambert,TFCOUP1,NR2F1,1,ENSG00000175745,TF0C969AE0CF77ACA2
TFC804A0FF5E9DA21F,lambert,NR2F2,NR2F2,1,ENSG00000185551,TFC804A0FF5E9DA21F
TFCFF6965B44FC9F1E,lambert,nuclear receptor subfamily 2 group F member 2,NR2F2,1,ENSG00000185551,TFC804A0FF5E9DA21F
TF4894E6636F292B9F,lambert,ARP-1,NR2F2,1,ENSG00000185551,TFC804A0FF5E9DA21F
TFD4AA0689CDA04711,lambert,ARP1,NR2F2,1,ENSG00000185551,TFC804A0FF5E9DA21F
TF53A2FCDD5D319AB8,lambert,CHTD4,NR2F2,1,ENSG00000185551,TFC804A0FF5E9DA21F
TF611F8E47A24FACA1,lambert,COUPTF2,NR2F2,1,ENSG00000185551,TFC804A0FF5E9DA21F
TF5002879D074D92BC,lambert,COUPTFB,NR2F2,1,ENSG00000185551,TFC804A0FF5E9DA21F
TF73B0BEB5A71072FA,lambert,COUPTFII,NR2F2,1,ENSG00000185551,TFC804A0FF5E9DA21F
TFD848FEBDF8E3CB12,lambert,NF-E3,NR2F2,1,ENSG00000185551,TFC804A0FF5E9DA21F
TFF0E76AE5CF1B1071,lambert,SVP40,NR2F2,1,ENSG00000185551,TFC804A0FF5E9DA21F
TF8CCF3BBFEF874E06,lambert,TFCOUP2,NR2F2,1,ENSG00000185551,TFC804A0FF5E9DA21F
TF865F575E0D6766D2,lambert,NR2F6,NR2F6,1,ENSG00000160113,TF865F575E0D6766D2
TF6FD16CD8CB2DBB73,lambert,nuclear receptor subfamily 2 group F member 6,NR2F6,1,ENSG00000160113,TF865F575E0D6766D2
TF65A7FD8B0E062DCB,lambert,EAR-2,NR2F6,1,ENSG00000160113,TF865F575E0D6766D2
TFE8101FB48F0FE1DD,lambert,EAR2,NR2F6,1,ENSG00000160113,TF865F575E0D6766D2
TFE729AB049473ABE2,lambert,ERBAL2,NR2F6,1,ENSG00000160113,TF865F575E0D6766D2
TF1744A37D60B3C600,lambert,NR3C1,NR3C1,1,ENSG00000113580,TF1744A37D60B3C600
TFF152011A0D1605C8,lambert,nuclear receptor subfamily 3 group C member 1,NR3C1,1,ENSG00000113580,TF1744A37D60B3C600
TFA5FE6B7228610759,lambert,GCCR,NR3C1,1,ENSG00000113580,TF1744A37D60B3C600
TF0A48A8E34246F561,lambert,GCR,NR3C1,1,ENSG00000113580,TF1744A37D60B3C600
TFEEF1936307422AD5,lambert,GCRST,NR3C1,1,ENSG00000113580,TF1744A37D60B3C600
TFD3AE27944933A714,lambert,GRL,NR3C1,1,ENSG00000113580,TF1744A37D60B3C600
TF5055B9B785851CB8,lambert,NR3C2,NR3C2,1,ENSG00000151623,TF5055B9B785851CB8
TFD63D3C32E8F95F1C,lambert,nuclear receptor subfamily 3 group C member 2,NR3C2,1,ENSG00000151623,TF5055B9B785851CB8
TFBC1279D38046575E,lambert,MCR,NR3C2,1,ENSG00000151623,TF5055B9B785851CB8
TFFE47ABCD12552637,lambert,MLR,NR3C2,1,ENSG00000151623,TF5055B9B785851CB8
TF6657F79DB665C6F0,lambert,NR3C2VIT,NR3C2,1,ENSG00000151623,TF5055B9B785851CB8
TF139F6699C1A7EEBB,lambert,NR4A1,NR4A1,1,ENSG00000123358,TF139F6699C1A7EEBB
TFC968D86FA3672106,lambert,nuclear receptor subfamily 4 group A member 1,NR4A1,1,ENSG00000123358,TF139F6699C1A7EEBB
TF0F76BA5EC64E8663,lambert,GFRP1,NR4A1,1,ENSG00000123358,TF139F6699C1A7EEBB
TF05658E375679AD08,lambert,HMR,NR4A1,1,ENSG00000123358,TF139F6699C1A7EEBB
TF029F0B8CFCE9E0DD,lambert,N10,NR4A1,1,ENSG00000123358,TF139F6699C1A7EEBB
TF3DBA3E404D09E550,lambert,NAK-1,NR4A1,1,ENSG00000123358,TF139F6699C1A7EEBB
TF03C9CAC32D70E497,lambert,NGFIB,NR4A1,1,ENSG00000123358,TF139F6699C1A7EEBB
TFAB9C3B934E55EE0E,lambert,NP10,NR4A1,1,ENSG00000123358,TF139F6699C1A7EEBB
TF8BDC9C03C7A3339B,lambert,NUR77,NR4A1,1,ENSG00000123358,TF139F6699C1A7EEBB
TF836B4E697EBAA718,lambert,TR3,NR4A1,1,ENSG00000123358,TF139F6699C1A7EEBB
TF22171D7C2235FEEC,lambert,NR4A2,NR4A2,1,ENSG00000153234,TF22171D7C2235FEEC
TFC22636945DE88F77,lambert,nuclear receptor subfamily 4 group A member 2,NR4A2,1,ENSG00000153234,TF22171D7C2235FEEC
TFAAF4D4607E5A43FD,lambert,HZF-3,NR4A2,1,ENSG00000153234,TF22171D7C2235FEEC
TFE4EEFFF1E64E2482,lambert,NOT,NR4A2,1,ENSG00000153234,TF22171D7C2235FEEC
TF7843BCB0AC87A90D,lambert,NURR1,NR4A2,1,ENSG00000153234,TF22171D7C2235FEEC
TF6C83E7AF42AFDD0E,lambert,RNR1,NR4A2,1,ENSG00000153234,TF22171D7C2235FEEC
TF45CF900EEAA54141,lambert,TINUR,NR4A2,1,ENSG00000153234,TF22171D7C2235FEEC
TFBC7D101A9F7DFBCF,lambert,NR4A3,NR4A3,1,ENSG00000119508,TFBC7D101A9F7DFBCF
TF35B68B733E20A882,lambert,nuclear receptor subfamily 4 group A member 3,NR4A3,1,ENSG00000119508,TFBC7D101A9F7DFBCF
TFDA0DF107BF08CAB4,lambert,CHN,NR4A3,1,ENSG00000119508,TFBC7D101A9F7DFBCF
TFBED8C1961046159A,lambert,CSMF,NR4A3,1,ENSG00000119508,TFBC7D101A9F7DFBCF
TF78AFE9D4E4873F46,lambert,MINOR,NR4A3,1,ENSG00000119508,TFBC7D101A9F7DFBCF
TFF54E1C7D46666CEF,lambert,NOR1,NR4A3,1,ENSG00000119508,TFBC7D101A9F7DFBCF
TF88B7A046F785322A,lambert,TEC,NR4A3,1,ENSG00000119508,TFBC7D101A9F7DFBCF
TF50D386C98E8477A2,lambert,NR5A1,NR5A1,1,ENSG00000136931,TF50D386C98E8477A2
TF3E5A77AC86E48E5D,lambert,nuclear receptor subfamily 5 group A member 1,NR5A1,1,ENSG00000136931,TF50D386C98E8477A2
TFAEA6E592AD32D96C,lambert,AD4BP,NR5A1,1,ENSG00000136931,TF50D386C98E8477A2
TF726AEC7277ABC0CA,lambert,ELP,NR5A1,1,ENSG00000136931,TF50D386C98E8477A2
TF3FD7A690384C4226,lambert,FTZ1,NR5A1,1,ENSG00000136931,TF50D386C98E8477A2
TF693940B0D11F4BBF,lambert,FTZF1,NR5A1,1,ENSG00000136931,TF50D386C98E8477A2
TF0835D0871E473627,lambert,POF7,NR5A1,1,ENSG00000136931,TF50D386C98E8477A2
TFBBA8293F1BA67931,lambert,SF-1,NR5A1,1,ENSG00000136931,TF50D386C98E8477A2
TF29C22AD9ADC09EFF,lambert,SF1,NR5A1,1,ENSG00000136931,TF50D386C98E8477A2
TFE72E2B8C9FCB1D92,lambert,SPGF8,NR5A1,1,ENSG00000136931,TF50D386C98E8477A2
TFEED84FDEE1CBA7C2,lambert,SRXX4,NR5A1,1,ENSG00000136931,TF50D386C98E8477A2
TF3D439F03D727A389,lambert,SRXY3,NR5A1,1,ENSG00000136931,TF50D386C98E8477A2
TFEB0C03AF1AB8F488,lambert,hSF-1,NR5A1,1,ENSG00000136931,TF50D386C98E8477A2
TFB422267913BBEFBC,lambert,NR5A2,NR5A2,1,ENSG00000116833,TFB422267913BBEFBC
TF23C2A86BB510702E,lambert,nuclear receptor subfamily 5 group A member 2,NR5A2,1,ENSG00000116833,TFB422267913BBEFBC
TF8B37E307359CFE0B,lambert,B1F,NR5A2,1,ENSG00000116833,TFB422267913BBEFBC
TF9018F34CBBB6355C,lambert,B1F2,NR5A2,1,ENSG00000116833,TFB422267913BBEFBC
TFA56651BCC7F1D4BE,lambert,CPF,NR5A2,1,ENSG00000116833,TFB422267913BBEFBC
TF808B943F7FE5468E,lambert,FTF,NR5A2,1,ENSG00000116833,TFB422267913BBEFBC
TF65EC902F503E7DC5,lambert,FTZ-F1,NR5A2,1,ENSG00000116833,TFB422267913BBEFBC
TF83FF1FFB601195CD,lambert,FTZ-F1beta,NR5A2,1,ENSG00000116833,TFB422267913BBEFBC
TF99B06BFAD7788CF6,lambert,LRH-1,NR5A2,1,ENSG00000116833,TFB422267913BBEFBC
TF17115161F36A1DC6,lambert,LRH1,NR5A2,1,ENSG00000116833,TFB422267913BBEFBC
TF091BD5AB118D6CB3,lambert,hB1F-2,NR5A2,1,ENSG00000116833,TFB422267913BBEFBC
TF615721D888F563A1,lambert,NR6A1,NR6A1,1,ENSG00000148200,TF615721D888F563A1
TF1AFFF3A47E5BDC75,lambert,nuclear receptor subfamily 6 group A member 1,NR6A1,1,ENSG00000148200,TF615721D888F563A1
TF1913C810C0C9F613,lambert,CT150,NR6A1,1,ENSG00000148200,TF615721D888F563A1
TF2CDF86A7FC4ACD1F,lambert,GCNF,NR6A1,1,ENSG00000148200,TF615721D888F563A1
TF5885DCD5C58C6D78,lambert,GCNF1,NR6A1,1,ENSG00000148200,TF615721D888F563A1
TFF4F96F8F9509A216,lambert,NR61,NR6A1,1,ENSG00000148200,TF615721D888F563A1
TF39AA6AD7DDE96CA8,lambert,RTR,NR6A1,1,ENSG00000148200,TF615721D888F563A1
TF80BAA384A984AD44,lambert,hGCNF,NR6A1,1,ENSG00000148200,TF615721D888F563A1
TF4C6F3B37E9449628,lambert,hRTR,NR6A1,1,ENSG00000148200,TF615721D888F563A1
TF7A443A24FE352FAE,lambert,NRF1,NRF1,1,ENSG00000106459,TF7A443A24FE352FAE
TF1BA665FC10AA5214,lambert,nuclear respiratory factor 1,NRF1,1,ENSG00000106459,TF7A443A24FE352FAE
TFF381548C7A72B4A0,lambert,ALPHA-PAL,NRF1,1,ENSG00000106459,TF7A443A24FE352FAE
TF44D5DACBB235532C,lambert,NRL,NRL,1,ENSG00000129535,TF44D5DACBB235532C
TF39DD1931189003EC,lambert,neural retina leucine zipper,NRL,1,ENSG00000129535,TF44D5DACBB235532C
TF178D38F3D8678078,lambert,D14S46E,NRL,1,ENSG00000129535,TF44D5DACBB235532C
TF7717C365462F9EBA,lambert,NRL-MAF,NRL,1,ENSG00000129535,TF44D5DACBB235532C
TF9A7A28689FAF9BB7,lambert,RP27,NRL,1,ENSG00000129535,TF44D5DACBB235532C
TFDD2E82FB16067EC4,lambert,OLIG1,OLIG1,1,ENSG00000184221,TFDD2E82FB16067EC4
TF87729AAEBB62E5FD,lambert,oligodendrocyte transcription factor 1,OLIG1,1,ENSG00000184221,TFDD2E82FB16067EC4
TF21AC64F7FB9F25C6,lambert,BHLHB6,OLIG1,1,ENSG00000184221,TFDD2E82FB16067EC4
TF0924E99DF7FCBDCB,lambert,BHLHE21,OLIG1,1,ENSG00000184221,TFDD2E82FB16067EC4
TF0786570E2692D1DC,lambert,OLIG2,OLIG2,1,ENSG00000205927,TF0786570E2692D1DC
TF3D61EC81EBEC07CF,lambert,oligodendrocyte transcription factor 2,OLIG2,1,ENSG00000205927,TF0786570E2692D1DC
TF0469C706F3B16827,lambert,BHLHB1,OLIG2,1,ENSG00000205927,TF0786570E2692D1DC
TFB9DC91021974BEB4,lambert,OLIGO2,OLIG2,1,ENSG00000205927,TF0786570E2692D1DC
TF3ADD9727DC769505,lambert,PRKCBP2,OLIG2,1,ENSG00000205927,TF0786570E2692D1DC
TF8314702B3BF8B559,lambert,RACK17,OLIG2,1,ENSG00000205927,TF0786570E2692D1DC
TF71FE80C075611237,lambert,bHLHe19,OLIG2,1,ENSG00000205927,TF0786570E2692D1DC
TF2FD9118CCF0E3675,lambert,OLIG3,OLIG3,1,ENSG00000177468,TF2FD9118CCF0E3675
TF3EA274216CCEE0D3,lambert,oligodendrocyte transcription factor 3,OLIG3,1,ENSG00000177468,TF2FD9118CCF0E3675
TF1B032530B1563CC1,lambert,Bhlhb7,OLIG3,1,ENSG00000177468,TF2FD9118CCF0E3675
TF3B6BF257EFD930E8,lambert,bHLHe20,OLIG3,1,ENSG00000177468,TF2FD9118CCF0E3675
TFDAF2B640F5D5660C,lambert,ONECUT1,ONECUT1,1,ENSG00000169856,TFDAF2B640F5D5660C
TF2988E82545FB3013,lambert,one cut homeobox 1,ONECUT1,1,ENSG00000169856,TFDAF2B640F5D5660C
TFABABB2A09AD7960F,lambert,HNF-6,ONECUT1,1,ENSG00000169856,TFDAF2B640F5D5660C
TFEEC230E2B0A32218,lambert,HNF6,ONECUT1,1,ENSG00000169856,TFDAF2B640F5D5660C
TF94D91BBE4EEC1785,lambert,HNF6A,ONECUT1,1,ENSG00000169856,TFDAF2B640F5D5660C
TFB9FED85442F7EDBA,lambert,ONECUT2,ONECUT2,1,ENSG00000119547,TFB9FED85442F7EDBA
TF13BBC8A11A0CB776,lambert,one cut homeobox 2,ONECUT2,1,ENSG00000119547,TFB9FED85442F7EDBA
TFD08C200062459F0E,lambert,OC-2,ONECUT2,1,ENSG00000119547,TFB9FED85442F7EDBA
TF3E845E23964B2153,lambert,OC2,ONECUT2,1,ENSG00000119547,TFB9FED85442F7EDBA
TF101029F0E008D4DD,lambert,ONECUT3,ONECUT3,1,ENSG00000205922,TF101029F0E008D4DD
TF9F3B84DE347FFB35,lambert,one cut homeobox 3,ONECUT3,1,ENSG00000205922,TF101029F0E008D4DD
TFFDA9E0F928BE7A47,lambert,OC3,ONECUT3,1,ENSG00000205922,TF101029F0E008D4DD
TF01543AB57BF87F37,lambert,OSR1,OSR1,1,ENSG00000143867,TF01543AB57BF87F37
TF28B83FFE4E8C7BC2,lambert,odd-skipped related transcription factor 1,OSR1,1,ENSG00000143867,TF01543AB57BF87F37
TF4BEE25574EB00901,lambert,ODD,OSR1,1,ENSG00000143867,TF01543AB57BF87F37
TFCF4FF1A516D306BE,lambert,OSR2,OSR2,1,ENSG00000164920,TFCF4FF1A516D306BE
TF8B1574C4AF71F959,lambert,odd-skipped related transciption factor 2,OSR2,1,ENSG00000164920,TFCF4FF1A516D306BE
TFD8FE30BDE7392DCD,lambert,OTP,OTP,1,ENSG00000171540,TFD8FE30BDE7392DCD
TFE97BDAD7591630F6,lambert,orthopedia homeobox,OTP,1,ENSG00000171540,TFD8FE30BDE7392DCD
TF5FFEE799E259846B,lambert,OTX1,OTX1,1,ENSG00000115507,TF5FFEE799E259846B
TF1C7975827D4AD44E,lambert,orthodenticle homeobox 1,OTX1,1,ENSG00000115507,TF5FFEE799E259846B
TF349D9FCDF8BF5095,lambert,OTX2,OTX2,1,ENSG00000165588,TF349D9FCDF8BF5095
TF5B1FE5F3DB279A01,lambert,orthodenticle homeobox 2,OTX2,1,ENSG00000165588,TF349D9FCDF8BF5095
TFB19D01068DC92A02,lambert,CPHD6,OTX2,1,ENSG00000165588,TF349D9FCDF8BF5095
TF067A08DFD9B34E46,lambert,MCOPS5,OTX2,1,ENSG00000165588,TF349D9FCDF8BF5095
TF770309B8CD4E8DC7,lambert,OVOL1,OVOL1,1,ENSG00000172818,TF770309B8CD4E8DC7
TF788A3A95358AF37F,lambert,ovo like transcriptional repressor 1,OVOL1,1,ENSG00000172818,TF770309B8CD4E8DC7
TFBC9D2D19037104F1,lambert,HOVO1,OVOL1,1,ENSG00000172818,TF770309B8CD4E8DC7
TFA023B97E44CB87D8,lambert,OVOL2,OVOL2,1,ENSG00000125850,TFA023B97E44CB87D8
TF4880BC930951A16C,lambert,ovo like zinc finger 2,OVOL2,1,ENSG00000125850,TFA023B97E44CB87D8
TF9C58E6F38704A284,lambert,CHED,OVOL2,1,ENSG00000125850,TFA023B97E44CB87D8
TFCEA95BBE8FBE57DE,lambert,CHED1,OVOL2,1,ENSG00000125850,TFA023B97E44CB87D8
TFDA944B689E7046C3,lambert,CHED2,OVOL2,1,ENSG00000125850,TFA023B97E44CB87D8
TFB228D7028791C94C,lambert,EUROIMAGE566589,OVOL2,1,ENSG00000125850,TFA023B97E44CB87D8
TF082974338AD3B11D,lambert,PPCD1,OVOL2,1,ENSG00000125850,TFA023B97E44CB87D8
TFB862B6CBF641E0A9,lambert,ZNF339,OVOL2,1,ENSG00000125850,TFA023B97E44CB87D8
TFFF6DBBE049559B59,lambert,OVOL3,OVOL3,1,ENSG00000105261,TFFF6DBBE049559B59
TF55002B43962EC143,lambert,ovo like zinc finger 3,OVOL3,1,ENSG00000105261,TFFF6DBBE049559B59
TFF0CC87516968C4F5,lambert,HOVO3,OVOL3,1,ENSG00000105261,TFFF6DBBE049559B59
TFD2C259F3E1E9DF04,lambert,PA2G4,PA2G4,1,ENSG00000170515,TFD2C259F3E1E9DF04
TFCD62C31E6D776452,lambert,proliferation-associated 2G4,PA2G4,1,ENSG00000170515,TFD2C259F3E1E9DF04
TF5F9281AA23566864,lambert,EBP1,PA2G4,1,ENSG00000170515,TFD2C259F3E1E9DF04
TF4393D5BB78D3B17D,lambert,HG4-1,PA2G4,1,ENSG00000170515,TFD2C259F3E1E9DF04
TFBB8BDE54120E33B2,lambert,p38-2G4,PA2G4,1,ENSG00000170515,TFD2C259F3E1E9DF04
TFC63DC325CECF9E25,lambert,PATZ1,PATZ1,1,ENSG00000100105,TFC63DC325CECF9E25
TFFAA3528D5FE99B3E,lambert,POZ/BTB and AT hook containing zinc finger 1,PATZ1,1,ENSG00000100105,TFC63DC325CECF9E25
TF571CFCD4E32500AE,lambert,MAZR,PATZ1,1,ENSG00000100105,TFC63DC325CECF9E25
TF1B6FCE55B4693A03,lambert,PATZ,PATZ1,1,ENSG00000100105,TFC63DC325CECF9E25
TF5DFB662E2293F4FE,lambert,RIAZ,PATZ1,1,ENSG00000100105,TFC63DC325CECF9E25
TF9BFFFEE48EA0A83A,lambert,ZBTB19,PATZ1,1,ENSG00000100105,TFC63DC325CECF9E25
TF6E826145B1529FEA,lambert,ZNF278,PATZ1,1,ENSG00000100105,TFC63DC325CECF9E25
TFB4B46968EDBB2067,lambert,ZSG,PATZ1,1,ENSG00000100105,TFC63DC325CECF9E25
TF5983A06E70CD5BDF,lambert,dJ400N23,PATZ1,1,ENSG00000100105,TFC63DC325CECF9E25
TF2286B981304014F5,lambert,PAX1,PAX1,1,ENSG00000125813,TF2286B981304014F5
TF386CE88359E28C15,lambert,paired box 1,PAX1,1,ENSG00000125813,TF2286B981304014F5
